"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 27, 2005","122.63","124.13","124.19","122.59","-","-1.18%"
"Oct 26, 2005","124.09","125.05","125.69","123.92","-","-0.77%"
"Oct 25, 2005","125.05","125.25","126.10","124.31","-","-0.20%"
"Oct 24, 2005","125.30","122.84","125.30","122.84","-","2.04%"
"Oct 21, 2005","122.80","121.68","123.33","121.62","-","0.92%"
"Oct 20, 2005","121.68","123.79","123.95","121.55","-","-1.71%"
"Oct 19, 2005","123.80","122.03","123.83","120.51","-","1.43%"
"Oct 18, 2005","122.06","123.11","123.52","121.75","-","-0.85%"
"Oct 17, 2005","123.11","122.49","123.15","122.02","-","0.51%"
"Oct 14, 2005","122.48","119.97","122.57","119.97","-","2.19%"
"Oct 13, 2005","119.85","120.00","121.13","118.38","-","-0.20%"
"Oct 12, 2005","120.09","122.23","122.23","119.17","-","-1.82%"
"Oct 11, 2005","122.32","122.88","123.59","121.35","-","-0.44%"
"Oct 10, 2005","122.86","124.40","124.40","122.52","-","-1.25%"
"Oct 07, 2005","124.41","125.59","125.77","123.43","-","-0.96%"
"Oct 06, 2005","125.61","126.10","126.60","124.43","-","-0.37%"
"Oct 05, 2005","126.08","128.38","128.38","125.98","-","-1.81%"
"Oct 04, 2005","128.40","130.84","130.98","128.39","-","-1.86%"
"Oct 03, 2005","130.84","130.12","131.09","128.95","-","0.53%"
"Sep 30, 2005","130.15","128.65","130.85","128.63","-","1.16%"
"Sep 29, 2005","128.66","126.81","129.08","126.06","-","1.45%"
"Sep 28, 2005","126.82","127.90","128.64","126.35","-","-1.02%"
"Sep 27, 2005","128.13","128.29","128.68","126.98","-","-0.12%"
"Sep 26, 2005","128.29","128.01","128.71","127.93","-","0.19%"
"Sep 23, 2005","128.05","128.16","128.64","127.18","-","-0.05%"
"Sep 22, 2005","128.12","127.59","128.52","126.20","-","0.38%"
"Sep 21, 2005","127.64","130.61","130.64","127.58","-","-2.26%"
"Sep 20, 2005","130.59","131.50","132.15","130.36","-","-0.65%"
"Sep 19, 2005","131.45","132.63","132.74","131.33","-","-0.89%"
"Sep 16, 2005","132.63","132.54","132.86","131.69","-","0.05%"
