"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 16, 2015","723.43","713.29","723.64","711.28","-","1.42%"
"Nov 13, 2015","713.29","727.92","727.92","712.98","-","-2.01%"
"Nov 12, 2015","727.92","734.63","734.67","727.85","-","-0.91%"
"Nov 11, 2015","734.63","734.90","740.50","733.31","-","-0.04%"
"Nov 10, 2015","734.90","740.23","740.23","731.85","-","-0.72%"
"Nov 09, 2015","740.23","747.73","747.73","736.80","-","-1.00%"
"Nov 06, 2015","747.73","744.68","748.28","741.57","-","0.41%"
"Nov 05, 2015","744.68","747.06","751.45","743.16","-","-0.32%"
"Nov 04, 2015","747.06","746.37","749.28","745.48","-","0.09%"
"Nov 03, 2015","746.37","741.61","749.28","738.25","-","0.64%"
"Nov 02, 2015","741.61","734.33","742.06","728.87","-","0.99%"
"Oct 30, 2015","734.33","740.03","741.63","734.33","-","-0.77%"
"Oct 29, 2015","740.03","742.57","742.57","735.90","-","-0.34%"
"Oct 28, 2015","742.57","731.41","742.57","731.41","-","1.53%"
"Oct 27, 2015","731.41","735.42","736.15","730.54","-","-0.55%"
"Oct 26, 2015","735.42","737.78","737.78","732.20","-","-0.32%"
"Oct 23, 2015","737.78","715.98","741.35","715.98","-","3.04%"
"Oct 22, 2015","715.98","699.73","717.45","699.73","-","2.36%"
"Oct 21, 2015","699.46","704.99","708.79","698.98","-","-0.78%"
"Oct 20, 2015","704.97","707.42","707.42","702.58","-","-0.35%"
"Oct 19, 2015","707.45","705.28","707.63","701.61","-","0.31%"
"Oct 16, 2015","705.28","703.27","705.28","700.74","-","0.29%"
"Oct 15, 2015","703.27","696.15","703.73","696.15","-","1.14%"
"Oct 14, 2015","695.35","696.03","698.81","692.07","-","-0.10%"
"Oct 13, 2015","696.03","698.31","700.53","694.08","-","-0.33%"
"Oct 12, 2015","698.31","696.86","698.81","694.69","-","0.21%"
"Oct 09, 2015","696.86","693.33","697.48","692.83","-","0.51%"
"Oct 08, 2015","693.32","690.22","694.75","684.11","-","0.45%"
"Oct 07, 2015","690.22","688.16","693.15","681.56","-","0.39%"
"Oct 06, 2015","687.56","686.32","688.96","683.89","-","0.18%"
"Oct 05, 2015","686.32","673.36","688.27","673.36","-","1.93%"
"Oct 02, 2015","673.35","663.26","673.35","652.96","-","1.52%"
"Oct 01, 2015","663.26","663.57","663.59","653.91","-","-0.04%"
"Sep 30, 2015","663.55","648.84","663.55","648.84","-","2.27%"
"Sep 29, 2015","648.84","652.42","658.46","644.08","-","-0.55%"
"Sep 28, 2015","652.43","668.16","668.16","651.86","-","-2.36%"
"Sep 25, 2015","668.18","669.32","676.71","664.66","-","-0.17%"
"Sep 24, 2015","669.32","669.15","671.58","657.66","-","-0.00%"
"Sep 23, 2015","669.33","667.77","671.91","665.70","-","0.24%"
"Sep 22, 2015","667.73","678.16","678.16","662.74","-","-1.58%"
"Sep 21, 2015","678.42","671.73","681.22","671.73","-","1.00%"
"Sep 18, 2015","671.73","680.66","680.66","670.55","-","-1.32%"
"Sep 17, 2015","680.73","685.36","691.78","679.45","-","-0.68%"
"Sep 16, 2015","685.36","681.67","686.06","680.54","-","0.53%"
"Sep 15, 2015","681.74","673.49","683.79","673.39","-","1.27%"
"Sep 14, 2015","673.21","675.10","678.26","671.49","-","-0.28%"
"Sep 11, 2015","675.09","671.00","675.09","666.53","-","0.61%"
"Sep 10, 2015","671.00","664.04","675.61","662.75","-","1.04%"
"Sep 09, 2015","664.11","673.11","680.84","662.44","-","-1.34%"
"Sep 08, 2015","673.11","654.58","673.53","654.58","-","2.83%"
"Sep 04, 2015","654.58","664.36","664.36","651.10","-","-1.48%"
"Sep 03, 2015","664.43","665.14","673.24","662.34","-","-0.11%"
"Sep 02, 2015","665.14","648.18","665.14","648.18","-","2.62%"
"Sep 01, 2015","648.14","670.62","670.62","644.83","-","-3.35%"
"Aug 31, 2015","670.62","676.62","678.11","668.62","-","-0.89%"
"Aug 28, 2015","676.62","675.01","677.73","670.74","-","0.24%"
"Aug 27, 2015","675.01","659.17","675.04","659.17","-","2.40%"
"Aug 26, 2015","659.17","626.27","660.41","626.27","-","5.28%"
"Aug 25, 2015","626.12","633.63","657.37","625.80","-","-1.19%"
"Aug 24, 2015","633.63","656.35","658.71","610.88","-","-3.46%"
"Aug 21, 2015","656.35","685.23","685.23","656.35","-","-4.21%"
"Aug 20, 2015","685.23","702.50","702.50","685.23","-","-2.46%"
"Aug 19, 2015","702.50","708.55","709.27","699.33","-","-0.85%"
"Aug 18, 2015","708.55","712.70","712.70","707.53","-","-0.59%"
"Aug 17, 2015","712.72","708.57","713.05","703.75","-","0.59%"
"Aug 14, 2015","708.57","704.96","709.61","702.87","-","0.51%"
"Aug 13, 2015","704.96","706.66","710.12","703.75","-","-0.24%"
"Aug 12, 2015","706.66","702.86","708.35","691.45","-","0.53%"
"Aug 11, 2015","702.92","714.81","714.81","700.61","-","-1.66%"
"Aug 10, 2015","714.81","703.83","715.88","703.83","-","1.56%"
"Aug 07, 2015","703.83","703.52","705.13","698.99","-","0.04%"
"Aug 06, 2015","703.52","710.90","714.16","701.33","-","-1.03%"
"Aug 05, 2015","710.83","703.74","716.45","703.74","-","1.02%"
"Aug 04, 2015","703.68","708.69","708.69","701.19","-","-0.71%"
"Aug 03, 2015","708.69","712.07","713.63","703.99","-","-0.47%"
"Jul 31, 2015","712.03","715.57","717.11","711.43","-","-0.49%"
"Jul 30, 2015","715.57","714.59","716.99","707.57","-","0.14%"
"Jul 29, 2015","714.59","709.77","715.68","706.92","-","0.68%"
"Jul 28, 2015","709.77","703.20","711.45","701.22","-","0.93%"
"Jul 27, 2015","703.20","710.03","710.03","702.17","-","-0.96%"
"Jul 24, 2015","710.03","714.30","718.20","708.88","-","-0.60%"
"Jul 23, 2015","714.30","716.13","721.08","712.63","-","-0.26%"
"Jul 22, 2015","716.13","728.08","728.08","712.53","-","-1.64%"
"Jul 21, 2015","728.08","731.61","732.11","727.19","-","-0.48%"
"Jul 20, 2015","731.61","727.83","734.29","727.83","-","0.52%"
"Jul 17, 2015","727.83","715.28","727.84","715.28","-","1.75%"
"Jul 16, 2015","715.28","706.24","715.37","706.24","-","1.28%"
"Jul 15, 2015","706.24","705.43","708.48","704.29","-","0.11%"
"Jul 14, 2015","705.43","702.71","707.43","702.71","-","0.39%"
"Jul 13, 2015","702.71","691.48","703.44","691.48","-","1.62%"
"Jul 10, 2015","691.48","680.70","693.98","680.70","-","1.58%"
"Jul 09, 2015","680.70","682.88","692.58","680.42","-","-0.32%"
"Jul 08, 2015","682.88","694.36","694.36","682.62","-","-1.67%"
"Jul 07, 2015","694.45","694.16","695.60","681.37","-","0.04%"
"Jul 06, 2015","694.16","697.35","697.43","690.15","-","-0.46%"
"Jul 02, 2015","697.35","696.22","698.44","694.10","-","0.16%"
"Jul 01, 2015","696.22","691.81","699.69","691.81","-","0.64%"
"Jun 30, 2015","691.80","690.77","696.08","689.59","-","0.15%"
"Jun 29, 2015","690.77","706.18","706.18","690.40","-","-2.18%"
"Jun 26, 2015","706.18","712.96","712.96","704.21","-","-0.95%"
"Jun 25, 2015","712.96","715.19","718.82","712.56","-","-0.31%"
"Jun 24, 2015","715.19","717.71","721.18","715.14","-","-0.41%"
"Jun 23, 2015","718.10","718.34","719.45","715.98","-","-0.03%"
"Jun 22, 2015","718.34","713.64","720.69","713.64","-","0.68%"
"Jun 19, 2015","713.46","718.77","719.49","712.84","-","-0.74%"
"Jun 18, 2015","718.75","712.87","719.97","712.87","-","0.82%"
"Jun 17, 2015","712.87","711.37","715.30","708.51","-","0.21%"
"Jun 16, 2015","711.37","707.21","713.02","706.32","-","0.59%"
"Jun 15, 2015","707.21","711.53","711.53","701.42","-","-0.61%"
"Jun 12, 2015","711.53","717.37","717.37","710.86","-","-0.81%"
"Jun 11, 2015","717.37","717.97","722.34","717.01","-","-0.08%"
"Jun 10, 2015","717.97","706.70","719.80","706.70","-","1.59%"
"Jun 09, 2015","706.70","708.02","709.13","701.12","-","-0.19%"
"Jun 08, 2015","708.02","716.74","717.02","706.49","-","-1.22%"
"Jun 05, 2015","716.74","718.22","719.63","713.28","-","-0.21%"
"Jun 04, 2015","718.22","724.94","725.57","716.70","-","-0.93%"
"Jun 03, 2015","724.94","723.78","729.30","723.70","-","0.16%"
"Jun 02, 2015","723.78","725.82","727.69","719.35","-","-0.28%"
"Jun 01, 2015","725.82","723.41","728.27","721.04","-","0.33%"
"May 29, 2015","723.41","728.87","729.40","721.71","-","-0.75%"
"May 28, 2015","728.87","729.65","730.40","726.84","-","-0.11%"
"May 27, 2015","729.65","716.62","730.80","716.62","-","1.82%"
"May 26, 2015","716.62","726.97","726.97","713.78","-","-1.43%"
"May 22, 2015","726.98","726.83","729.40","725.73","-","0.02%"
"May 21, 2015","726.83","724.24","728.10","722.20","-","0.36%"
"May 20, 2015","724.24","724.21","728.44","721.61","-","0.00%"
"May 19, 2015","724.21","726.03","727.52","723.57","-","-0.25%"
"May 18, 2015","726.03","723.03","727.29","720.64","-","0.41%"
"May 15, 2015","723.05","725.55","727.50","721.08","-","-0.34%"
"May 14, 2015","725.49","713.14","725.67","713.14","-","1.73%"
"May 13, 2015","713.14","709.85","717.33","709.85","-","0.46%"
"May 12, 2015","709.85","713.69","713.69","704.22","-","-0.54%"
"May 11, 2015","713.69","717.69","718.05","713.43","-","-0.56%"
"May 08, 2015","717.69","706.84","718.14","706.84","-","1.53%"
"May 07, 2015","706.84","702.30","709.33","701.40","-","0.65%"
"May 06, 2015","702.30","708.03","711.96","697.65","-","-0.81%"
"May 05, 2015","708.03","719.28","719.28","707.39","-","-1.56%"
"May 04, 2015","719.28","719.33","723.12","719.07","-","-0.01%"
"May 01, 2015","719.33","708.92","719.33","708.92","-","1.47%"
"Apr 30, 2015","708.92","720.26","720.26","706.13","-","-1.57%"
"Apr 29, 2015","720.26","723.76","724.47","715.14","-","-0.48%"
"Apr 28, 2015","723.76","722.54","726.65","716.40","-","0.17%"
"Apr 27, 2015","722.54","719.94","725.49","719.94","-","0.36%"
"Apr 24, 2015","719.94","712.82","721.32","712.82","-","1.00%"
"Apr 23, 2015","712.82","711.40","715.94","707.76","-","0.20%"
"Apr 22, 2015","711.40","703.71","712.32","702.63","-","1.09%"
"Apr 21, 2015","703.71","704.17","708.94","703.21","-","-0.07%"
"Apr 20, 2015","704.17","692.71","705.13","692.71","-","1.79%"
"Apr 17, 2015","691.81","701.17","701.17","689.76","-","-1.44%"
"Apr 16, 2015","701.92","703.82","703.82","700.31","-","-0.29%"
"Apr 15, 2015","703.97","697.84","705.98","697.84","-","0.88%"
