"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 04, 2016","608.17","608.49","610.51","605.35","-","-0.03%"
"Mar 03, 2016","608.35","604.44","608.37","602.25","-","0.56%"
"Mar 02, 2016","604.99","605.17","605.64","600.82","-","-0.11%"
"Mar 01, 2016","605.68","591.57","605.97","591.57","-","2.62%"
"Feb 29, 2016","590.19","593.07","597.72","590.11","-","-0.52%"
"Feb 26, 2016","593.25","595.06","596.98","591.85","-","-0.12%"
"Feb 25, 2016","593.96","588.43","594.02","585.37","-","0.99%"
"Feb 24, 2016","588.13","583.26","589.00","573.49","-","0.59%"
"Feb 23, 2016","584.69","587.31","590.28","583.19","-","-0.55%"
"Feb 22, 2016","587.94","577.98","588.76","577.98","-","1.91%"
"Feb 19, 2016","576.92","574.69","576.92","568.14","-","0.33%"
"Feb 18, 2016","575.03","578.96","579.63","573.29","-","-0.67%"
"Feb 17, 2016","578.91","567.01","580.48","567.01","-","2.11%"
"Feb 16, 2016","566.94","553.98","566.94","553.98","-","2.47%"
"Feb 12, 2016","553.27","545.26","553.52","544.29","-","1.79%"
"Feb 11, 2016","543.54","542.54","546.90","536.59","-","-0.08%"
"Feb 10, 2016","543.99","545.76","553.16","543.67","-","-0.08%"
"Feb 09, 2016","544.41","544.65","550.93","538.60","-","-0.26%"
"Feb 08, 2016","545.85","554.44","554.44","536.34","-","-1.97%"
"Feb 05, 2016","556.82","573.81","573.81","555.10","-","-3.19%"
"Feb 04, 2016","575.15","578.10","578.51","570.17","-","-0.57%"
"Feb 03, 2016","578.43","581.80","583.75","567.55","-","-0.34%"
"Feb 02, 2016","580.39","590.45","590.45","578.14","-","-1.91%"
"Feb 01, 2016","591.68","588.07","593.95","582.21","-","0.49%"
"Jan 29, 2016","588.78","576.36","588.78","576.36","-","1.23%"
"Jan 28, 2016","581.62","575.84","583.14","571.43","-","1.22%"
"Jan 27, 2016","574.59","582.74","586.24","571.84","-","-1.51%"
"Jan 26, 2016","583.40","575.32","584.64","574.65","-","1.47%"
"Jan 25, 2016","574.94","582.01","583.04","574.63","-","-1.18%"
"Jan 22, 2016","581.79","572.50","583.77","572.50","-","1.70%"
"Jan 21, 2016","572.04","564.67","578.52","563.64","-","1.37%"
"Jan 20, 2016","564.30","568.92","569.32","547.22","-","-0.95%"
"Jan 19, 2016","569.69","569.93","576.23","563.93","-","0.39%"
"Jan 15, 2016","567.50","576.29","576.29","561.03","-","-2.09%"
"Jan 14, 2016","579.62","575.67","584.43","565.68","-","0.74%"
"Jan 13, 2016","575.37","595.73","596.80","574.28","-","-3.38%"
"Jan 12, 2016","595.47","591.48","598.76","588.74","-","1.03%"
"Jan 11, 2016","589.41","584.80","591.28","580.53","-","0.88%"
"Jan 08, 2016","584.27","592.11","597.95","583.15","-","-1.08%"
"Jan 07, 2016","590.66","600.92","600.99","589.49","-","-2.01%"
"Jan 06, 2016","602.79","606.67","606.67","598.85","-","-0.99%"
"Jan 05, 2016","608.84","610.26","612.10","604.87","-","-0.17%"
"Jan 04, 2016","609.89","618.96","618.96","603.36","-","-1.79%"
"Dec 31, 2015","621.02","626.33","627.36","620.96","-","-0.97%"
"Dec 30, 2015","627.12","631.83","631.83","627.05","-","-0.78%"
"Dec 29, 2015","632.07","626.17","632.99","626.17","-","1.13%"
