"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 26, 2018","489.69","482.42","489.87","482.42","-","1.51%"
"Feb 23, 2018","482.42","475.46","482.53","475.46","-","1.46%"
"Feb 22, 2018","475.46","479.20","483.11","474.46","-","-0.78%"
"Feb 21, 2018","479.20","479.50","487.11","478.80","-","-0.06%"
"Feb 20, 2018","479.50","480.61","484.10","477.52","-","-0.23%"
"Feb 16, 2018","480.61","481.14","484.60","479.18","-","-0.11%"
"Feb 15, 2018","481.14","478.18","482.95","476.04","-","0.62%"
"Feb 14, 2018","478.18","467.34","478.59","466.40","-","2.32%"
"Feb 13, 2018","467.34","465.27","468.32","461.62","-","0.44%"
"Feb 12, 2018","465.27","458.95","469.87","458.95","-","1.38%"
"Feb 09, 2018","458.95","450.30","462.18","443.70","-","1.92%"
"Feb 08, 2018","450.30","471.56","471.78","450.25","-","-4.51%"
"Feb 07, 2018","471.56","470.77","477.55","468.39","-","0.17%"
"Feb 06, 2018","470.77","462.92","471.79","451.04","-","1.70%"
"Feb 05, 2018","462.92","487.21","487.21","458.02","-","-4.99%"
"Feb 02, 2018","487.21","498.36","498.36","486.58","-","-2.24%"
"Feb 01, 2018","498.36","493.45","498.39","492.41","-","1.00%"
"Jan 31, 2018","493.45","492.91","496.05","492.08","-","0.11%"
"Jan 30, 2018","492.91","498.99","498.99","492.83","-","-1.22%"
"Jan 29, 2018","498.99","501.29","503.42","498.67","-","-0.46%"
"Jan 26, 2018","501.29","497.25","501.33","496.54","-","0.81%"
"Jan 25, 2018","497.25","498.19","499.62","495.80","-","-0.19%"
"Jan 24, 2018","498.19","494.83","499.41","494.47","-","0.68%"
"Jan 23, 2018","494.83","494.62","495.78","491.12","-","0.04%"
"Jan 22, 2018","494.62","490.56","494.66","489.87","-","0.83%"
"Jan 19, 2018","490.56","487.24","490.59","487.24","-","0.68%"
"Jan 18, 2018","487.24","487.94","489.30","486.50","-","-0.14%"
"Jan 17, 2018","487.94","483.90","488.85","481.48","-","0.83%"
"Jan 16, 2018","483.90","485.49","490.25","481.41","-","-0.33%"
"Jan 12, 2018","485.49","480.97","485.64","480.97","-","0.94%"
"Jan 11, 2018","480.97","478.72","480.97","478.46","-","0.47%"
"Jan 10, 2018","478.72","474.69","480.74","474.69","-","0.85%"
